Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Role
4,4,4,4,4,4,4,4,0,4,4,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,3,4,4,4,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,2,4,4,4,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,4,5,5,5,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,1,5,5,5,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,0,5,5,5,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,3,5,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,2,5,5,5,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,4,1,1,1,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,5,1,1,1,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,0,1,1,1,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,3,1,1,1,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,4,3,3,3,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,5,3,3,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,1,3,3,3,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,0,3,3,3,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,2,3,3,3,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,4,2,2,2,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,5,2,2,2,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,0,2,2,2,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,3,2,2,2,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,5,4,4,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,1,4,4,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,0,4,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,3,4,4,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,2,4,4,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,1,5,5,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,0,5,5,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,3,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,2,5,5,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,4,1,1,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,5,1,1,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,0,1,1,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,3,1,1,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,4,3,3,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,5,3,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,3,1,3,3,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,0,3,3,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,3,2,3,3,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,2,5,2,2,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,2,0,2,2,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,5,4,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,1,4,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,0,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,3,4,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,2,4,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,4,5,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,1,5,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,0,5,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,3,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,2,5,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,4,1,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,5,1,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,0,1,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,3,1,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,2,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,4,3,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,5,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,1,3,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,0,3,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,2,3,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,4,2,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,5,2,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,1,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,0,2,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,3,2,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,5,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,1,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,0,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,3,4,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,2,4,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,4,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,1,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,0,5,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,3,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,2,5,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,0,1,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,3,1,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,4,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,5,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,1,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,0,3,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,2,3,6,3,3,3,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,4,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,5,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,1,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,0,2,6,2,2,2,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,3,2,6,2,2,2,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,1,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,0,6,4,4,4,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,3,6,4,4,4,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
4,4,4,4,4,4,4,4,4,4,4,4,2,6,4,4,4,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,4,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,1,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,0,6,5,5,5,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,3,6,5,5,5,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
5,5,5,5,5,5,5,5,5,5,5,5,2,6,5,5,5,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,0,6,1,1,1,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,1,1,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,1,1,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0.563645669,0.517680116,0.622166172,0.367558147,0.707612227,0.211482751,Customer Service Executive
0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0.72262714,0.574886896,0.578253091,0.161552883,0.63695904,0.098413418,Customer Service Executive
3,3,3,3,3,3,3,3,3,3,3,3,4,6,3,3,3,0.70718083,0.548035098,0.597350148,0.177791453,0.746651917,0.104189154,Customer Service Executive
